factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
wbc_pwy1221_pc2 2 2 0.03 -0.222 0.998 0.014
wbc_pwy123_pc3 4 4 0.006 0.161 0.941 0.046
wbc_pwy129_pc1 2 1 0.584 -0.297 0.37 0.576
wbc_pwy131_pc3 2 2 0.029 -0.117 0.998 0.044
wbc_pwy133_pc4 3 3 0.561 0.057 0.193 0.519
wbc_pwy134_pc1 2 2 0.021 0.161 0.999 0.051
wbc_pwy134_pc2 2 2 0.069 -0.172 0.988 0.145
wbc_pwy143_pc4 2 2 0.097 -0.06 0.977 0.222
wbc_pwy148_pc2 2 1 0.105 -0.213 0.973 0.139
wbc_pwy151_pc1 3 3 0.004 -0.168 0.993 0.031
wbc_pwy154_pc1 2 1 0.148 0.193 0.947 0.168
wbc_pwy154_pc3 2 2 0.062 -0.144 0.99 0.129
wbc_pwy156_pc4 3 3 0.631 -0.057 0.136 0.619
wbc_pwy16_pc3 2 2 0.691 -0.17 0.217 0.586
wbc_pwy170_pc3 2 2 0.918 0.017 0.016 0.831
wbc_pwy170_pc4 3 3 0.482 -0.105 0.269 0.388
wbc_pwy191_pc1 2 2 0.006 0.172 1 0.02
wbc_pwy218_pc2 2 2 0.979 0.006 0.001 0.926
wbc_pwy21_pc4 2 2 0.042 0.211 0.996 0.09
wbc_pwy229_pc4 2 2 0.967 -0.008 0.003 0.89
wbc_pwy236_pc2 2 2 0.568 -0.145 0.394 0.568
wbc_pwy23_pc3 2 2 0.202 0.257 0.903 0.393
wbc_pwy241_pc5 2 2 0.141 -0.127 0.951 0.237
wbc_pwy243_pc3 10 3 0.001 -0.255 0.73 0.001
wbc_pwy257_pc4 2 2 0.791 0.029 0.104 0.602
wbc_pwy263_pc2 6 1 0 -0.428 0.971 0
wbc_pwy264_pc2 10 3 0.001 -0.408 0.727 0
wbc_pwy278_pc3 2 2 0.015 -0.141 0.999 0.055
wbc_pwy281_pc3 2 2 0.926 -0.026 0.013 0.843
wbc_pwy286_pc1 2 2 0.088 0.11 0.981 0.227
wbc_pwy287_pc3 2 2 0.001 0.129 1 0.007
wbc_pwy289_pc4 2 2 0.963 -0.008 0.003 0.927
wbc_pwy28_pc3 2 2 0.8 0.06 0.095 0.622
wbc_pwy296_pc4 2 2 0.552 0.076 0.419 0.515
wbc_pwy297_pc4 2 2 0.888 -0.023 0.031 0.782
wbc_pwy301_pc1 4 4 0.001 -0.171 0.98 0.008
wbc_pwy30_pc1 2 2 0.5 0.091 0.501 0.462
wbc_pwy314_pc1 9 2 0 0.286 0.891 0.001
wbc_pwy315_pc5 2 2 0.047 0.098 0.995 0.098
wbc_pwy343_pc3 2 2 0.989 0.002 0 0.971
wbc_pwy344_pc3 3 3 0.002 0.122 0.996 0.003
wbc_pwy345_pc3 3 3 0.001 0.121 0.997 0.001
wbc_pwy353_pc3 2 1 0.572 0.107 0.388 0.509
wbc_pwy356_pc5 2 2 0.005 0.137 1 0.004
wbc_pwy357_pc5 2 2 0.856 -0.042 0.051 0.733
wbc_pwy359_pc3 2 2 0.826 -0.044 0.072 0.643
wbc_pwy366_pc3 2 2 0.023 -0.129 0.999 0.042
wbc_pwy372_pc3 3 3 0.031 0.157 0.938 0.076
wbc_pwy399_pc1 2 1 0.149 -0.277 0.946 0.159
wbc_pwy399_pc5 3 1 0.132 -0.342 0.753 0.196
wbc_pwy3_pc3 2 2 0.191 -0.16 0.912 0.289
wbc_pwy405_pc2 2 2 0.055 -0.246 0.993 0.173
wbc_pwy436_pc1 2 2 0.942 -0.017 0.008 0.887
wbc_pwy437_pc3 2 2 0.016 0.136 0.999 0.048
wbc_pwy445_pc1 2 2 0.005 -0.194 1 0.017
wbc_pwy449_pc3 2 2 0.812 -0.059 0.085 0.731
wbc_pwy477_pc3 2 2 0.023 -0.149 0.999 0.045
wbc_pwy478_pc5 3 3 0 -0.215 1 0.004
wbc_pwy481_pc5 2 2 0.929 0.01 0.012 0.802
wbc_pwy489_pc5 6 2 0.024 -0.299 0.674 0.031
wbc_pwy499_pc1 2 1 0.467 0.286 0.551 0.519
wbc_pwy505_pc3 3 3 0.41 0.085 0.348 0.361
wbc_pwy508_pc5 2 2 0.065 -0.118 0.99 0.193
wbc_pwy526_pc4 5 3 0.038 0.239 0.699 0.045
wbc_pwy531_pc2 2 2 0.845 -0.04 0.058 0.742
wbc_pwy539_pc5 4 4 0.29 0.095 0.354 0.252
wbc_pwy53_pc5 6 1 0.004 0.302 0.836 0.009
wbc_pwy541_pc1 3 3 0.618 -0.051 0.146 0.6
wbc_pwy549_pc5 7 3 0.03 0.197 0.57 0.037
wbc_pwy550_pc1 2 2 0.147 -0.161 0.947 0.228
wbc_pwy557_pc3 2 2 0.791 0.04 0.104 0.621
wbc_pwy558_pc3 2 2 0.041 0.113 0.996 0.079
wbc_pwy561_pc1 3 3 0.009 -0.082 0.981 0.034
wbc_pwy568_pc4 3 2 0.028 -0.328 0.944 0.064
wbc_pwy56_pc5 2 1 0.505 -0.18 0.492 0.463
wbc_pwy572_pc4 2 2 0.86 0.042 0.048 0.718
wbc_pwy576_pc1 3 1 0.345 0.121 0.43 0.327
wbc_pwy582_pc5 2 2 0.011 0.092 1 0.039
wbc_pwy592_pc1 2 2 0.002 0.12 1 0
wbc_pwy602_pc2 2 2 0.012 -0.155 1 0.014
wbc_pwy613_pc2 2 2 0.049 0.17 0.994 0.163
wbc_pwy631_pc1 2 2 0.017 -0.092 0.999 0.063
wbc_pwy645_pc3 3 3 0.001 0.116 0.998 0.006
wbc_pwy649_pc5 2 2 0.988 0.003 0 0.958
wbc_pwy654_pc3 2 1 0.572 0.107 0.388 0.509
wbc_pwy655_pc1 5 2 0.002 -0.193 0.928 0.004
wbc_pwy658_pc1 2 1 0.101 -0.173 0.975 0.099
wbc_pwy659_pc3 2 2 0.934 -0.019 0.011 0.866
wbc_pwy665_pc3 2 2 0.081 0.099 0.984 0.166
wbc_pwy669_pc2 2 2 0.176 -0.129 0.926 0.354
wbc_pwy685_pc4 2 2 0.831 -0.05 0.069 0.721
wbc_pwy686_pc4 2 2 0.122 -0.122 0.964 0.272
wbc_pwy691_pc5 2 1 0.257 0.551 0.845 0.365
wbc_pwy692_pc4 2 2 0.073 -0.13 0.987 0.142
wbc_pwy697_pc4 2 2 0.807 -0.031 0.089 0.712
wbc_pwy721_pc3 3 3 0.665 -0.062 0.112 0.689
wbc_pwy749_pc2 2 2 0.182 -0.128 0.921 0.361
wbc_pwy753_pc2 2 2 0.01 0.123 1 0.038
wbc_pwy753_pc3 2 2 0.961 -0.012 0.004 0.877
wbc_pwy754_pc4 4 4 0.003 -0.087 0.966 0.027
wbc_pwy761_pc4 2 2 0.002 0.075 1 0.009
wbc_pwy762_pc5 3 3 0.931 -0.006 0.005 0.944
wbc_pwy764_pc3 2 2 0.96 -0.01 0.004 0.882
wbc_pwy765_pc1 4 1 0.004 -0.372 0.959 0.026
wbc_pwy787_pc5 6 2 0.024 -0.299 0.674 0.031
wbc_pwy800_pc5 2 1 0.59 -0.115 0.361 0.483
wbc_pwy817_pc4 2 2 0.259 -0.259 0.843 0.443
wbc_pwy823_pc1 3 2 0.517 0.086 0.233 0.5
wbc_pwy823_pc2 10 4 0.001 -0.135 0.708 0.005
wbc_pwy825_pc3 2 2 0.611 0.137 0.329 0.538
wbc_pwy829_pc2 6 1 0 0.328 0.944 0.003
wbc_pwy848_pc3 2 2 0.03 -0.134 0.998 0.081
wbc_pwy863_pc4 2 2 0.051 -0.102 0.994 0.044
wbc_pwy889_pc5 2 2 0.856 -0.042 0.051 0.733
wbc_pwy891_pc5 2 2 0.856 -0.042 0.051 0.733
wbc_pwy894_pc5 2 2 0.856 -0.042 0.051 0.733
wbc_pwy895_pc5 2 2 0.856 -0.042 0.051 0.733
wbc_pwy896_pc5 2 2 0.856 -0.042 0.051 0.733
wbc_pwy897_pc1 2 1 0.092 0.339 0.979 0.138
wbc_pwy897_pc2 3 3 0.001 0.222 0.998 0.004
wbc_pwy904_pc2 2 2 0.858 0.057 0.049 0.739
wbc_pwy920_pc4 2 2 0.17 0.165 0.931 0.273
wbc_pwy933_pc3 2 2 0.94 -0.015 0.009 0.881
wbc_pwy936_pc5 6 3 0.033 -0.387 0.63 0.048
wbc_pwy944_pc2 2 2 0.839 0.049 0.063 0.667
wbc_pwy950_pc4 3 3 0.631 -0.057 0.136 0.619
wbc_pwy952_pc3 3 3 0.025 0.165 0.95 0.065
wbc_pwy954_pc4 2 2 0.015 0.073 0.999 0.048
wbc_pwy954_pc5 2 2 0.852 0.016 0.053 0.745
wbc_pwy95_pc1 2 2 0.951 -0.006 0.006 0.897
wbc_pwy95_pc3 2 2 0.751 -0.045 0.146 0.641
wbc_pwy973_pc3 2 2 0.132 0.22 0.957 0.288
wbc_pwy984_pc3 4 4 0.007 0.143 0.935 0.047
wbc_pwy987_pc4 3 3 0.002 0.162 0.996 0.004
